year,period,periodName,value,state_cd,state_nm,type
2019,M04,April,484458.0,48,Texas,Employment
2019,M05,May,480692.0,48,Texas,Employment
2019,M06,June,481847.0,48,Texas,Employment
2019,M07,July,487025.0,48,Texas,Employment
2019,M08,August,492450.0,48,Texas,Employment
2019,M09,September,495774.0,48,Texas,Employment
2019,M10,October,497108.0,48,Texas,Employment
2019,M11,November,496337.0,48,Texas,Employment
2019,M12,December,495792.0,48,Texas,Employment
2020,M01,January,494392.0,48,Texas,Employment
2020,M02,February,492454.0,48,Texas,Employment
2020,M03,March,715827.0,48,Texas,Employment
2020,M04,April,1744022.0,48,Texas,Employment
2020,M05,May,1753114.0,48,Texas,Employment
2018,M01,January,13156374.0,48,Texas,Unemployment
2018,M02,February,13182948.0,48,Texas,Unemployment
2018,M03,March,13211042.0,48,Texas,Unemployment
2018,M04,April,13236243.0,48,Texas,Unemployment
2018,M05,May,13256169.0,48,Texas,Unemployment
2018,M06,June,13273403.0,48,Texas,Unemployment
2018,M07,July,13290921.0,48,Texas,Unemployment
2018,M08,August,13311213.0,48,Texas,Unemployment
2018,M09,September,13334935.0,48,Texas,Unemployment
2018,M10,October,13360885.0,48,Texas,Unemployment
2018,M11,November,13386988.0,48,Texas,Unemployment
2018,M12,December,13409628.0,48,Texas,Unemployment
2019,M01,January,13426550.0,48,Texas,Unemployment
2019,M02,February,13437974.0,48,Texas,Unemployment
2019,M03,March,13447760.0,48,Texas,Unemployment
2019,M04,April,13461899.0,48,Texas,Unemployment
2019,M05,May,13483946.0,48,Texas,Unemployment
2019,M06,June,13514401.0,48,Texas,Unemployment
2019,M07,July,13555554.0,48,Texas,Unemployment
2019,M08,August,13598543.0,48,Texas,Unemployment
2019,M09,September,13637428.0,48,Texas,Unemployment
2019,M10,October,13663754.0,48,Texas,Unemployment
2019,M11,November,13664882.0,48,Texas,Unemployment
2019,M12,December,13660124.0,48,Texas,Unemployment
2020,M01,January,13686397.0,48,Texas,Unemployment
2020,M02,February,13707110.0,48,Texas,Unemployment
2020,M03,March,13288652.0,48,Texas,Unemployment
2020,M04,April,11216661.0,48,Texas,Unemployment
2020,M05,May,11744642.0,48,Texas,Unemployment
2018,M01,January,4.4,06,California,Rate
2018,M02,February,4.3,06,California,Rate
2018,M03,March,4.3,06,California,Rate
2018,M04,April,4.3,06,California,Rate
2018,M05,May,4.3,06,California,Rate
2018,M06,June,4.2,06,California,Rate
2018,M07,July,4.2,06,California,Rate
2018,M08,August,4.2,06,California,Rate
2018,M09,September,4.2,06,California,Rate
2018,M10,October,4.2,06,California,Rate
2018,M11,November,4.2,06,California,Rate
2018,M12,December,4.3,06,California,Rate
2019,M01,January,4.3,06,California,Rate
2019,M02,February,4.3,06,California,Rate
2019,M03,March,4.2,06,California,Rate
2019,M04,April,4.2,06,California,Rate
2019,M05,May,4.1,06,California,Rate
2019,M06,June,4.0,06,California,Rate
2019,M07,July,4.0,06,California,Rate
2019,M08,August,3.9,06,California,Rate
2019,M09,September,3.9,06,California,Rate
2019,M10,October,3.9,06,California,Rate
2019,M11,November,3.9,06,California,Rate
2019,M12,December,3.9,06,California,Rate
2020,M01,January,3.9,06,California,Rate
2020,M02,February,3.9,06,California,Rate
2020,M03,March,5.5,06,California,Rate
2020,M04,April,16.4,06,California,Rate
2020,M05,May,16.3,06,California,Rate
2018,M01,January,838791.0,06,California,Employment
2018,M02,February,834115.0,06,California,Employment
2018,M03,March,831159.0,06,California,Employment
2018,M04,April,827244.0,06,California,Employment
2018,M05,May,822199.0,06,California,Employment
2018,M06,June,816037.0,06,California,Employment
2018,M07,July,809299.0,06,California,Employment
2018,M08,August,805646.0,06,California,Employment
2018,M09,September,806924.0,06,California,Employment
2018,M10,October,812897.0,06,California,Employment
2018,M11,November,821411.0,06,California,Employment
2018,M12,December,828966.0,06,California,Employment
2019,M01,January,831874.0,06,California,Employment
2019,M02,February,827978.0,06,California,Employment
2019,M03,March,818949.0,06,California,Employment
2019,M04,April,806461.0,06,California,Employment
2019,M05,May,792799.0,06,California,Employment
2019,M06,June,780966.0,06,California,Employment
2019,M07,July,771612.0,06,California,Employment
2019,M08,August,763836.0,06,California,Employment
2019,M09,September,757881.0,06,California,Employment
2019,M10,October,753978.0,06,California,Employment
2019,M11,November,753741.0,06,California,Employment
2019,M12,December,754716.0,06,California,Employment
2020,M01,January,753269.0,06,California,Employment
2020,M02,February,759328.0,06,California,Employment
2020,M03,March,1052163.0,06,California,Employment
2020,M04,April,3043334.0,06,California,Employment
2020,M05,May,3018224.0,06,California,Employment
2018,M01,January,18364857.0,06,California,Unemployment
2018,M02,February,18383340.0,06,California,Unemployment
2018,M03,March,18407492.0,06,California,Unemployment
2018,M04,April,18430112.0,06,California,Unemployment
2018,M05,May,18446042.0,06,California,Unemployment
2018,M06,June,18457360.0,06,California,Unemployment
2018,M07,July,18467125.0,06,California,Unemployment
2018,M08,August,18478793.0,06,California,Unemployment
2018,M09,September,18494446.0,06,California,Unemployment
2018,M10,October,18513320.0,06,California,Unemployment
2018,M11,November,18532420.0,06,California,Unemployment
2018,M12,December,18546310.0,06,California,Unemployment
2019,M01,January,18550985.0,06,California,Unemployment
2019,M02,February,18546169.0,06,California,Unemployment
2019,M03,March,18537826.0,06,California,Unemployment
2019,M04,April,18535623.0,06,California,Unemployment
2019,M05,May,18545462.0,06,California,Unemployment
2019,M06,June,18568928.0,06,California,Unemployment
2019,M07,July,18609341.0,06,California,Unemployment
2019,M08,August,18655883.0,06,California,Unemployment
2019,M09,September,18700422.0,06,California,Unemployment
2019,M10,October,18731357.0,06,California,Unemployment
2019,M11,November,18733893.0,06,California,Unemployment
2019,M12,December,18729074.0,06,California,Unemployment
2020,M01,January,18756375.0,06,California,Unemployment
2020,M02,February,18756714.0,06,California,Unemployment
2020,M03,March,18115804.0,06,California,Unemployment
2020,M04,April,15539409.0,06,California,Unemployment
2020,M05,May,15478744.0,06,California,Unemployment
2018,M01,January,4.3,21,Kentucky,Rate
2018,M02,February,4.3,21,Kentucky,Rate
2018,M03,March,4.3,21,Kentucky,Rate
2018,M04,April,4.3,21,Kentucky,Rate
2018,M05,May,4.4,21,Kentucky,Rate
2018,M06,June,4.4,21,Kentucky,Rate
2018,M07,July,4.4,21,Kentucky,Rate
2018,M08,August,4.4,21,Kentucky,Rate
2018,M09,September,4.3,21,Kentucky,Rate
2018,M10,October,4.3,21,Kentucky,Rate
2018,M11,November,4.3,21,Kentucky,Rate
2018,M12,December,4.3,21,Kentucky,Rate
2019,M01,January,4.2,21,Kentucky,Rate
2019,M02,February,4.2,21,Kentucky,Rate
2019,M03,March,4.2,21,Kentucky,Rate
2019,M04,April,4.3,21,Kentucky,Rate
2019,M05,May,4.3,21,Kentucky,Rate
2019,M06,June,4.3,21,Kentucky,Rate
2019,M07,July,4.3,21,Kentucky,Rate
2019,M08,August,4.3,21,Kentucky,Rate
2019,M09,September,4.3,21,Kentucky,Rate
2019,M10,October,4.3,21,Kentucky,Rate
2019,M11,November,4.3,21,Kentucky,Rate
2019,M12,December,4.3,21,Kentucky,Rate
2020,M01,January,4.3,21,Kentucky,Rate
2020,M02,February,4.2,21,Kentucky,Rate
2020,M03,March,5.2,21,Kentucky,Rate
2020,M04,April,16.6,21,Kentucky,Rate
2020,M05,May,11.0,21,Kentucky,Rate
2018,M01,January,89011.0,21,Kentucky,Employment
2018,M02,February,88881.0,21,Kentucky,Employment
2018,M03,March,89107.0,21,Kentucky,Employment
2018,M04,April,89403.0,21,Kentucky,Employment
2018,M05,May,89744.0,21,Kentucky,Employment
2018,M06,June,89919.0,21,Kentucky,Employment
2018,M07,July,89839.0,21,Kentucky,Employment
2018,M08,August,89638.0,21,Kentucky,Employment
2018,M09,September,89291.0,21,Kentucky,Employment
2018,M10,October,88816.0,21,Kentucky,Employment
2018,M11,November,88314.0,21,Kentucky,Employment
2018,M12,December,87801.0,21,Kentucky,Employment
2019,M01,January,87356.0,21,Kentucky,Employment
2019,M02,February,87152.0,21,Kentucky,Employment
2019,M03,March,87431.0,21,Kentucky,Employment
2019,M04,April,88049.0,21,Kentucky,Employment
2019,M05,May,88634.0,21,Kentucky,Employment
2019,M06,June,89154.0,21,Kentucky,Employment
2019,M07,July,89618.0,21,Kentucky,Employment
2019,M08,August,89917.0,21,Kentucky,Employment
2019,M09,September,90136.0,21,Kentucky,Employment
2019,M10,October,90295.0,21,Kentucky,Employment
2019,M11,November,90300.0,21,Kentucky,Employment
2019,M12,December,90284.0,21,Kentucky,Employment
2020,M01,January,90232.0,21,Kentucky,Employment
2020,M02,February,88138.0,21,Kentucky,Employment
2020,M03,March,107953.0,21,Kentucky,Employment
2020,M04,April,339737.0,21,Kentucky,Employment
2020,M05,May,222668.0,21,Kentucky,Employment
2018,M01,January,1963545.0,21,Kentucky,Unemployment
2018,M02,February,1964826.0,21,Kentucky,Unemployment
2018,M03,March,1966703.0,21,Kentucky,Unemployment
2018,M04,April,1968419.0,21,Kentucky,Unemployment
2018,M05,May,1969243.0,21,Kentucky,Unemployment
2018,M06,June,1969330.0,21,Kentucky,Unemployment
2018,M07,July,1969006.0,21,Kentucky,Unemployment
2018,M08,August,1968800.0,21,Kentucky,Unemployment
2018,M09,September,1969164.0,21,Kentucky,Unemployment
2018,M10,October,1970167.0,21,Kentucky,Unemployment
2018,M11,November,1971621.0,21,Kentucky,Unemployment
2018,M12,December,1973067.0,21,Kentucky,Unemployment
2019,M01,January,1974101.0,21,Kentucky,Unemployment
2019,M02,February,1974520.0,21,Kentucky,Unemployment
2019,M03,March,1974793.0,21,Kentucky,Unemployment
2019,M04,April,1975754.0,21,Kentucky,Unemployment
2019,M05,May,1977916.0,21,Kentucky,Unemployment
2019,M06,June,1981147.0,21,Kentucky,Unemployment
2019,M07,July,1985146.0,21,Kentucky,Unemployment
2019,M08,August,1988713.0,21,Kentucky,Unemployment
2019,M09,September,1991454.0,21,Kentucky,Unemployment
2019,M10,October,1992837.0,21,Kentucky,Unemployment
2019,M11,November,1992397.0,21,Kentucky,Unemployment
2019,M12,December,1991923.0,21,Kentucky,Unemployment
2020,M01,January,1994520.0,21,Kentucky,Unemployment
2020,M02,February,1995951.0,21,Kentucky,Unemployment
2020,M03,March,1958322.0,21,Kentucky,Unemployment
2020,M04,April,1712526.0,21,Kentucky,Unemployment
2020,M05,May,1807888.0,21,Kentucky,Unemployment
2018,M01,January,4.2,13,Georgia,Rate
2018,M02,February,4.2,13,Georgia,Rate
2018,M03,March,4.1,13,Georgia,Rate
2018,M04,April,4.1,13,Georgia,Rate
2018,M05,May,4.0,13,Georgia,Rate
2018,M06,June,3.9,13,Georgia,Rate
2018,M07,July,3.9,13,Georgia,Rate
2018,M08,August,3.8,13,Georgia,Rate
2018,M09,September,3.8,13,Georgia,Rate
2018,M10,October,3.8,13,Georgia,Rate
2018,M11,November,3.8,13,Georgia,Rate
2018,M12,December,3.8,13,Georgia,Rate
2019,M01,January,3.8,13,Georgia,Rate
2019,M02,February,3.7,13,Georgia,Rate
2019,M03,March,3.7,13,Georgia,Rate
2019,M04,April,3.6,13,Georgia,Rate
2019,M05,May,3.6,13,Georgia,Rate
2019,M06,June,3.5,13,Georgia,Rate
2019,M07,July,3.4,13,Georgia,Rate
2019,M08,August,3.3,13,Georgia,Rate
2019,M09,September,3.2,13,Georgia,Rate
2019,M10,October,3.2,13,Georgia,Rate
2019,M11,November,3.1,13,Georgia,Rate
2019,M12,December,3.1,13,Georgia,Rate
2020,M01,January,3.1,13,Georgia,Rate
2020,M02,February,3.1,13,Georgia,Rate
2020,M03,March,4.6,13,Georgia,Rate
2020,M04,April,12.6,13,Georgia,Rate
2020,M05,May,9.7,13,Georgia,Rate
2018,M01,January,215349.0,13,Georgia,Employment
2018,M02,February,212779.0,13,Georgia,Employment
2018,M03,March,210124.0,13,Georgia,Employment
2018,M04,April,206928.0,13,Georgia,Employment
2018,M05,May,203331.0,13,Georgia,Employment
2018,M06,June,199551.0,13,Georgia,Employment
2018,M07,July,195834.0,13,Georgia,Employment
2018,M08,August,193212.0,13,Georgia,Employment
2018,M09,September,192120.0,13,Georgia,Employment
2018,M10,October,192321.0,13,Georgia,Employment
2018,M11,November,193066.0,13,Georgia,Employment
2018,M12,December,193528.0,13,Georgia,Employment
2019,M01,January,192925.0,13,Georgia,Employment
2019,M02,February,190759.0,13,Georgia,Employment
2019,M03,March,187625.0,13,Georgia,Employment
2019,M04,April,184199.0,13,Georgia,Employment
2019,M05,May,180925.0,13,Georgia,Employment
2019,M06,June,177859.0,13,Georgia,Employment
2019,M07,July,174318.0,13,Georgia,Employment
2019,M08,August,170011.0,13,Georgia,Employment
2019,M09,September,165476.0,13,Georgia,Employment
2019,M10,October,161890.0,13,Georgia,Employment
2019,M11,November,161210.0,13,Georgia,Employment
2019,M12,December,161706.0,13,Georgia,Employment
2020,M01,January,159611.0,13,Georgia,Employment
2020,M02,February,161147.0,13,Georgia,Employment
2020,M03,March,239219.0,13,Georgia,Employment
2020,M04,April,614472.0,13,Georgia,Employment
2020,M05,May,475338.0,13,Georgia,Employment
2018,M01,January,4864151.0,13,Georgia,Unemployment
2018,M02,February,4868724.0,13,Georgia,Unemployment
2018,M03,March,4874374.0,13,Georgia,Unemployment
2018,M04,April,4878845.0,13,Georgia,Unemployment
2018,M05,May,4880642.0,13,Georgia,Unemployment
2018,M06,June,4880535.0,13,Georgia,Unemployment
2018,M07,July,4879741.0,13,Georgia,Unemployment
2018,M08,August,4879769.0,13,Georgia,Unemployment
2018,M09,September,4881688.0,13,Georgia,Unemployment
2018,M10,October,4885507.0,13,Georgia,Unemployment
2018,M11,November,4890498.0,13,Georgia,Unemployment
2018,M12,December,4895143.0,13,Georgia,Unemployment
2019,M01,January,4898096.0,13,Georgia,Unemployment
2019,M02,February,4898884.0,13,Georgia,Unemployment
2019,M03,March,4898827.0,13,Georgia,Unemployment
2019,M04,April,4900389.0,13,Georgia,Unemployment
2019,M05,May,4905393.0,13,Georgia,Unemployment
2019,M06,June,4914704.0,13,Georgia,Unemployment
2019,M07,July,4929889.0,13,Georgia,Unemployment
2019,M08,August,4947459.0,13,Georgia,Unemployment
2019,M09,September,4964375.0,13,Georgia,Unemployment
2019,M10,October,4976473.0,13,Georgia,Unemployment
2019,M11,November,4977732.0,13,Georgia,Unemployment
2019,M12,December,4975936.0,13,Georgia,Unemployment
2020,M01,January,4988005.0,13,Georgia,Unemployment
2020,M02,February,4995200.0,13,Georgia,Unemployment
2020,M03,March,4917754.0,13,Georgia,Unemployment
2020,M04,April,4279924.0,13,Georgia,Unemployment
2020,M05,May,4424801.0,13,Georgia,Unemployment
2018,M01,January,3.0,55,Wisconsin,Rate
2018,M02,February,3.0,55,Wisconsin,Rate
2018,M03,March,3.0,55,Wisconsin,Rate
2018,M04,April,3.0,55,Wisconsin,Rate
2018,M05,May,3.0,55,Wisconsin,Rate
2018,M06,June,3.0,55,Wisconsin,Rate
2018,M07,July,3.0,55,Wisconsin,Rate
2018,M08,August,3.0,55,Wisconsin,Rate
2018,M09,September,3.0,55,Wisconsin,Rate
2018,M10,October,3.0,55,Wisconsin,Rate
2018,M11,November,3.0,55,Wisconsin,Rate
2018,M12,December,3.0,55,Wisconsin,Rate
2019,M01,January,3.1,55,Wisconsin,Rate
2019,M02,February,3.2,55,Wisconsin,Rate
2019,M03,March,3.2,55,Wisconsin,Rate
2019,M04,April,3.3,55,Wisconsin,Rate
2019,M05,May,3.3,55,Wisconsin,Rate
2019,M06,June,3.4,55,Wisconsin,Rate
2019,M07,July,3.4,55,Wisconsin,Rate
2019,M08,August,3.4,55,Wisconsin,Rate
2019,M09,September,3.4,55,Wisconsin,Rate
2019,M10,October,3.5,55,Wisconsin,Rate
2019,M11,November,3.5,55,Wisconsin,Rate
2019,M12,December,3.5,55,Wisconsin,Rate
2020,M01,January,3.5,55,Wisconsin,Rate
2020,M02,February,3.5,55,Wisconsin,Rate
2020,M03,March,3.1,55,Wisconsin,Rate
2020,M04,April,13.6,55,Wisconsin,Rate
2020,M05,May,12.0,55,Wisconsin,Rate
2018,M01,January,92958.0,55,Wisconsin,Employment
2018,M02,February,93049.0,55,Wisconsin,Employment
2018,M03,March,93855.0,55,Wisconsin,Employment
2018,M04,April,94660.0,55,Wisconsin,Employment
2018,M05,May,95052.0,55,Wisconsin,Employment
2018,M06,June,94800.0,55,Wisconsin,Employment
2018,M07,July,93906.0,55,Wisconsin,Employment
2018,M08,August,92976.0,55,Wisconsin,Employment
2018,M09,September,92482.0,55,Wisconsin,Employment
2018,M10,October,92601.0,55,Wisconsin,Employment
2018,M11,November,93360.0,55,Wisconsin,Employment
2018,M12,December,94680.0,55,Wisconsin,Employment
2019,M01,January,96278.0,55,Wisconsin,Employment
2019,M02,February,97910.0,55,Wisconsin,Employment
2019,M03,March,99617.0,55,Wisconsin,Employment
2019,M04,April,101377.0,55,Wisconsin,Employment
2019,M05,May,103015.0,55,Wisconsin,Employment
2019,M06,June,104386.0,55,Wisconsin,Employment
2019,M07,July,105597.0,55,Wisconsin,Employment
2019,M08,August,106480.0,55,Wisconsin,Employment
2019,M09,September,107092.0,55,Wisconsin,Employment
2019,M10,October,107563.0,55,Wisconsin,Employment
2019,M11,November,107600.0,55,Wisconsin,Employment
2019,M12,December,107553.0,55,Wisconsin,Employment
2020,M01,January,109603.0,55,Wisconsin,Employment
2020,M02,February,108875.0,55,Wisconsin,Employment
2020,M03,March,96325.0,55,Wisconsin,Employment
2020,M04,April,415557.0,55,Wisconsin,Employment
2020,M05,May,371834.0,55,Wisconsin,Employment
2018,M01,January,3036181.0,55,Wisconsin,Unemployment
2018,M02,February,3035713.0,55,Wisconsin,Unemployment
2018,M03,March,3034914.0,55,Wisconsin,Unemployment
2018,M04,April,3033030.0,55,Wisconsin,Unemployment
2018,M05,May,3029703.0,55,Wisconsin,Unemployment
2018,M06,June,3025633.0,55,Wisconsin,Unemployment
2018,M07,July,3021673.0,55,Wisconsin,Unemployment
2018,M08,August,3018569.0,55,Wisconsin,Unemployment
2018,M09,September,3016588.0,55,Wisconsin,Unemployment
2018,M10,October,3015479.0,55,Wisconsin,Unemployment
2018,M11,November,3014771.0,55,Wisconsin,Unemployment
2018,M12,December,3013527.0,55,Wisconsin,Unemployment
2019,M01,January,3011087.0,55,Wisconsin,Unemployment
2019,M02,February,3007474.0,55,Wisconsin,Unemployment
2019,M03,March,3003443.0,55,Wisconsin,Unemployment
2019,M04,April,2999990.0,55,Wisconsin,Unemployment
2019,M05,May,2997743.0,55,Wisconsin,Unemployment
2019,M06,June,2996909.0,55,Wisconsin,Unemployment
2019,M07,July,2997498.0,55,Wisconsin,Unemployment
2019,M08,August,2998455.0,55,Wisconsin,Unemployment
2019,M09,September,2999745.0,55,Wisconsin,Unemployment
2019,M10,October,3000585.0,55,Wisconsin,Unemployment
2019,M11,November,3000639.0,55,Wisconsin,Unemployment
2019,M12,December,3000569.0,55,Wisconsin,Unemployment
2020,M01,January,3000511.0,55,Wisconsin,Unemployment
2020,M02,February,2999939.0,55,Wisconsin,Unemployment
2020,M03,March,2992488.0,55,Wisconsin,Unemployment
2020,M04,April,2633090.0,55,Wisconsin,Unemployment
2020,M05,May,2724920.0,55,Wisconsin,Unemployment
2018,M01,January,4.1,41,Oregon,Rate
2018,M02,February,4.1,41,Oregon,Rate
2018,M03,March,4.1,41,Oregon,Rate
2018,M04,April,4.0,41,Oregon,Rate
2018,M05,May,4.0,41,Oregon,Rate
2018,M06,June,3.9,41,Oregon,Rate
2018,M07,July,3.9,41,Oregon,Rate
2018,M08,August,4.0,41,Oregon,Rate
2018,M09,September,4.0,41,Oregon,Rate
2018,M10,October,4.1,41,Oregon,Rate
2018,M11,November,4.2,41,Oregon,Rate
2018,M12,December,4.2,41,Oregon,Rate
2019,M01,January,4.2,41,Oregon,Rate
2019,M02,February,4.2,41,Oregon,Rate
2019,M03,March,4.1,41,Oregon,Rate
2019,M04,April,4.0,41,Oregon,Rate
2019,M05,May,3.9,41,Oregon,Rate
2019,M06,June,3.8,41,Oregon,Rate
2019,M07,July,3.7,41,Oregon,Rate
2019,M08,August,3.6,41,Oregon,Rate
2019,M09,September,3.5,41,Oregon,Rate
2019,M10,October,3.4,41,Oregon,Rate
2019,M11,November,3.4,41,Oregon,Rate
2019,M12,December,3.4,41,Oregon,Rate
2020,M01,January,3.3,41,Oregon,Rate
2020,M02,February,3.3,41,Oregon,Rate
2020,M03,March,3.5,41,Oregon,Rate
2020,M04,April,14.9,41,Oregon,Rate
2020,M05,May,14.2,41,Oregon,Rate
2018,M01,January,86323.0,41,Oregon,Employment
2018,M02,February,86011.0,41,Oregon,Employment
2018,M03,March,85409.0,41,Oregon,Employment
2018,M04,April,84440.0,41,Oregon,Employment
2018,M05,May,83359.0,41,Oregon,Employment
2018,M06,June,82570.0,41,Oregon,Employment
2018,M07,July,82358.0,41,Oregon,Employment
2018,M08,August,82941.0,41,Oregon,Employment
2018,M09,September,84220.0,41,Oregon,Employment
2018,M10,October,85864.0,41,Oregon,Employment
